domain,tier,multiplier,bids,views,clicks,shrunk_rate
biblegateway.com,insufficient_data,1.0,11,0,0,0.058215
biblestoryprintables.com,insufficient_data,1.0,9,0,0,0.061201
biblestudytools.com,insufficient_data,1.0,1,0,0,0.076994
biblewings.com,insufficient_data,1.0,4,1,1,0.099612
betheknockout.com,insufficient_data,1.0,5,0,0,0.068195
bet.com,insufficient_data,1.0,16,4,4,0.138844
beryl.nyc,insufficient_data,1.0,1,0,0,0.076994
besthomegear.com,insufficient_data,1.0,3,0,0,0.072328
bessiebakes.com,insufficient_data,1.0,3,0,0,0.072328
best-for-you.com,insufficient_data,1.0,1,0,0,0.076994
bestalltop.com,insufficient_data,1.0,6,1,1,0.094078
bestbinocularsreviews.com,insufficient_data,1.0,8,0,0,0.062811
bestcasserolerecipes.com,insufficient_data,1.0,23,0,0,0.045034
bestcookierecipes.com,insufficient_data,1.0,4,0,0,0.070201
bestdessertrecipe.com,insufficient_data,1.0,1,0,0,0.076994
bestfishinginamerica.com,insufficient_data,1.0,5,0,0,0.068195
bestlittlemoments.com,insufficient_data,1.0,1,0,0,0.076994
besttattoo.wiki,insufficient_data,1.0,7,2,2,0.118563
bestoflife.com,insufficient_data,1.0,2,0,0,0.074588
bestoflifemag.com,insufficient_data,1.0,1,0,0,0.076994
bestosmosisexperts.com,insufficient_data,1.0,1,0,0,0.076994
bestpaintcolorfor.com,insufficient_data,1.0,4,0,0,0.070201
bestpetfacts.com,insufficient_data,1.0,3,2,2,0.132934
bestrandoms.com,insufficient_data,1.0,25,1,1,0.061579
bestrecipesite.com,insufficient_data,1.0,2,0,0,0.074588
bestselfmama.com,insufficient_data,1.0,8,0,0,0.062811
beardbeasts.com,insufficient_data,1.0,9,0,0,0.061201
beanpoet.com,insufficient_data,1.0,2,0,0,0.074588
bealestreetbears.com,insufficient_data,1.0,1,0,0,0.076994
bake-eat-repeat.com,insufficient_data,1.0,27,0,0,0.041874
backstagecountry.com,insufficient_data,1.0,2,1,1,0.105838
backtothebooknutrition.com,insufficient_data,1.0,12,0,0,0.056829
backyardbanshee.com,insufficient_data,1.0,2,0,0,0.074588
backyardchickenchatter.com,insufficient_data,1.0,5,0,0,0.068195
backyardgardener.com,insufficient_data,1.0,1,0,0,0.076994
backyardgardenersnetwork.org,insufficient_data,1.0,2,0,0,0.074588
backyardscape.com,insufficient_data,1.0,9,0,0,0.061201
badgerofhonor.com,insufficient_data,1.0,2,1,1,0.105838
bakeat350.net,insufficient_data,1.0,2,1,1,0.105838
backroadbloom.com,insufficient_data,1.0,10,1,1,0.084671
bakebreeze.com,insufficient_data,1.0,5,0,0,0.068195
bakecookrepeat.com,insufficient_data,1.0,2,0,0,0.074588
bakedabundance.com,insufficient_data,1.0,11,1,1,0.082605
bakedbrewedbeautiful.com,insufficient_data,1.0,1,0,0,0.076994
bakedinaz.com,insufficient_data,1.0,3,0,0,0.072328
bakefromscratch.com,insufficient_data,1.0,1,0,0,0.076994
bakemymeal.com,insufficient_data,1.0,1,0,0,0.076994
bakerella.com,insufficient_data,1.0,10,0,0,0.059671
backroadramblers.com,insufficient_data,1.0,6,0,0,0.066301
backpackerswanderlust.com,insufficient_data,1.0,6,0,0,0.066301
beafunmum.com,insufficient_data,1.0,1,0,0,0.076994
azrust.com,insufficient_data,1.0,1,1,1,0.109252
ayearofcocktails.com,insufficient_data,1.0,2,0,0,0.074588
ayearofslowcooking.com,insufficient_data,1.0,1,0,0,0.076994
aylarianne.com,insufficient_data,1.0,2,0,0,0.074588
ayleenrecipes.com,insufficient_data,1.0,12,2,2,0.104448
ayouniquejourney.com,insufficient_data,1.0,5,0,0,0.068195
azcentral.com,insufficient_data,1.0,8,1,1,0.089127
azcuisines.com,insufficient_data,1.0,2,0,0,0.074588
azestybite.com,insufficient_data,1.0,2,0,0,0.074588
b1039.com,insufficient_data,1.0,5,0,0,0.068195
backpack.tf,insufficient_data,1.0,27,0,0,0.041874
babyboomster.com,insufficient_data,1.0,5,0,0,0.068195
babycantravel.com,insufficient_data,1.0,2,0,0,0.074588
babygizmo.com,insufficient_data,1.0,8,0,0,0.062811
babyledbliss.com,insufficient_data,1.0,2,0,0,0.074588
babypips.com,insufficient_data,1.0,5,0,0,0.068195
babysavers.com,insufficient_data,1.0,14,0,0,0.054246
babysleepsite.com,insufficient_data,1.0,20,2,2,0.087736
bacinos.com,insufficient_data,1.0,7,1,1,0.091536
bakerycooks.com,insufficient_data,1.0,4,0,0,0.070201
bakesbybrownsugar.com,insufficient_data,1.0,22,0,0,0.0459
bakeschool.com,insufficient_data,1.0,15,0,0,0.053041
basketballnetwork.net,insufficient_data,1.0,17,4,4,0.13589
barcauniversal.com,insufficient_data,1.0,2,0,0,0.074588
barefootrunreview.com,insufficient_data,1.0,4,0,0,0.070201
barefootuniverse.com,insufficient_data,1.0,15,2,2,0.097485
barrettmedia.com,insufficient_data,1.0,1,0,0,0.076994
barrons.com,insufficient_data,1.0,1,0,0,0.076994
baseball-reference.com,insufficient_data,1.0,4,2,2,0.129024
baseballbible.net,insufficient_data,1.0,29,5,5,0.1252
basketball-5.com,insufficient_data,1.0,29,2,2,0.074353
basketsession.com,insufficient_data,1.0,1,0,0,0.076994
bakingenvy.com,insufficient_data,1.0,6,0,0,0.066301
batteryskills.com,insufficient_data,1.0,4,0,0,0.070201
bayequest.com,insufficient_data,1.0,13,0,0,0.055508
bbqboy.net,insufficient_data,1.0,4,0,0,0.070201
bbqrevolt.com,insufficient_data,1.0,1,0,0,0.076994
bcaquaria.com,insufficient_data,1.0,5,0,0,0.068195
bdolytics.com,insufficient_data,1.0,4,0,0,0.070201
beachlifebliss.com,insufficient_data,1.0,6,0,0,0.066301
beacleaner.com,insufficient_data,1.0,2,0,0,0.074588
baranbakery.com,insufficient_data,1.0,27,1,1,0.059418
bantonframeworks.co.uk,insufficient_data,1.0,1,0,0,0.076994
bandbblog.com,insufficient_data,1.0,5,0,0,0.068195
baltimoresun.com,insufficient_data,1.0,1,0,0,0.076994
bakingkneads.com,insufficient_data,1.0,6,0,0,0.066301
bakingonthyme.com,insufficient_data,1.0,1,0,0,0.076994
bakingoutsidethebox.com,insufficient_data,1.0,12,0,0,0.056829
bakingqueen74.co.uk,insufficient_data,1.0,6,0,0,0.066301
bakingwhiz.com,insufficient_data,1.0,1,0,0,0.076994
bakingwithmom.com,insufficient_data,1.0,27,0,0,0.041874
bakkesplugins.com,insufficient_data,1.0,2,0,0,0.074588
balancethroughsimplicity.com,insufficient_data,1.0,10,0,0,0.059671
balancewithjess.com,insufficient_data,1.0,11,0,0,0.058215
balancingbowls.com,insufficient_data,1.0,21,2,2,0.086016
balancingbucks.com,insufficient_data,1.0,2,0,0,0.074588
balconyboss.com,insufficient_data,1.0,2,0,0,0.074588
balconygardenweb.com,insufficient_data,1.0,7,2,2,0.118563
baliuntold.com,insufficient_data,1.0,3,0,0,0.072328
balldurham.com,insufficient_data,1.0,2,0,0,0.074588
ballparkeguides.com,insufficient_data,1.0,2,0,0,0.074588
ballparksavvy.com,insufficient_data,1.0,2,0,0,0.074588
bibliacatolica.com.br,insufficient_data,1.0,28,2,2,0.075635
bigbrothernetwork.com,insufficient_data,1.0,4,1,1,0.099612
bryansgarage.com,insufficient_data,1.0,21,1,1,0.066408
bowlineco.com,insufficient_data,1.0,1,0,0,0.076994
bosssinglemama.com,insufficient_data,1.0,10,3,3,0.134671
bostonnewsroom.com,insufficient_data,1.0,3,0,0,0.072328
bottlefirst.com,insufficient_data,1.0,18,0,0,0.049726
bottomlineinc.com,insufficient_data,1.0,13,3,3,0.125275
bouldercityreview.com,insufficient_data,1.0,4,4,4,0.187848
boundingintocomics.com,insufficient_data,1.0,25,3,3,0.097942
boundlessroads.com,insufficient_data,1.0,4,0,0,0.070201
bourboninspector.com,insufficient_data,1.0,5,1,1,0.096766
bowlingforbeginners.com,insufficient_data,1.0,2,0,0,0.074588
bosoxinjection.com,insufficient_data,1.0,19,0,0,0.048711
box.live,insufficient_data,1.0,23,1,1,0.063902
boxingnews24.com,insufficient_data,1.0,3,0,0,0.072328
boxingnewsonline.net,insufficient_data,1.0,5,0,0,0.068195
boxwoodavenue.com,insufficient_data,1.0,1,0,0,0.076994
bradtguides.com,insufficient_data,1.0,1,0,0,0.076994
brainfall.com,insufficient_data,1.0,23,5,5,0.139374
braingames.net,insufficient_data,1.0,2,0,0,0.074588
brainu.com,insufficient_data,1.0,1,0,0,0.076994
bossbabechroniclesblog.com,insufficient_data,1.0,20,0,0,0.047736
borgernewsherald.com,insufficient_data,1.0,4,1,1,0.099612
brandongaille.com,insufficient_data,1.0,5,0,0,0.068195
bonafidebookworm.com,insufficient_data,1.0,23,2,2,0.08277
bodylanguagematters.com,insufficient_data,1.0,6,0,0,0.066301
bodytypefashion.com,insufficient_data,1.0,8,1,1,0.089127
boilingwithbias.com,insufficient_data,1.0,1,0,0,0.076994
boldbubbly.com,insufficient_data,1.0,21,1,1,0.066408
boldsir.com,insufficient_data,1.0,2,0,0,0.074588
bollywoodshaadis.com,insufficient_data,1.0,7,0,0,0.064509
boltsbythebay.com,insufficient_data,1.0,10,0,0,0.059671
bonabbetit.com,insufficient_data,1.0,1,0,0,0.076994
bonjourquilts.com,insufficient_data,1.0,2,0,0,0.074588
boredteachers.com,insufficient_data,1.0,2,0,0,0.074588
bonnercountydailybee.com,insufficient_data,1.0,11,7,7,0.228947
bonneville.com,insufficient_data,1.0,22,0,0,0.0459
booksandgiggles.com,insufficient_data,1.0,2,0,0,0.074588
boomviral.net,insufficient_data,1.0,1,0,0,0.076994
bordersofadventure.com,insufficient_data,1.0,1,0,0,0.076994
borealbloomhomestead.com,insufficient_data,1.0,1,0,0,0.076994
boredoflunch.com,insufficient_data,1.0,2,0,0,0.074588
boredpanda.com,insufficient_data,1.0,8,1,1,0.089127
braisedanddeglazed.com,insufficient_data,1.0,4,0,0,0.070201
bravoandcocktails.com,insufficient_data,1.0,8,0,0,0.062811
bigeasymagazine.com,insufficient_data,1.0,1,0,0,0.076994
broadandliberty.com,insufficient_data,1.0,18,0,0,0.049726
brilliantio.com,insufficient_data,1.0,2,0,0,0.074588
brisbanekids.com.au,insufficient_data,1.0,12,0,0,0.056829
brit.co,insufficient_data,1.0,10,5,5,0.184671
britacooks.com,insufficient_data,1.0,23,0,0,0.045034
britishbakingrecipes.co.uk,insufficient_data,1.0,3,0,0,0.072328
britishchefrecipes.co.uk,insufficient_data,1.0,1,0,0,0.076994
britishexpats.com,insufficient_data,1.0,2,2,2,0.137088
britishgirlbakes.com,insufficient_data,1.0,1,0,0,0.076994
brobible.com,insufficient_data,1.0,4,1,1,0.099612
brightlighthub.com,insufficient_data,1.0,10,0,0,0.059671
brokebankvegan.com,insufficient_data,1.0,27,0,0,0.041874
bronwyntownsend.com,insufficient_data,1.0,2,0,0,0.074588
brookebeyond.com,insufficient_data,1.0,7,0,0,0.064509
brooklynactivemama.com,insufficient_data,1.0,14,0,0,0.054246
brooklynberrydesigns.com,insufficient_data,1.0,13,0,0,0.055508
brooklynsupper.com,insufficient_data,1.0,9,0,0,0.061201
browneyedflowerchild.com,insufficient_data,1.0,21,0,0,0.0468
brunchandbatter.com,insufficient_data,1.0,14,0,0,0.054246
brightlinkprep.com,insufficient_data,1.0,1,0,0,0.076994
brightgram.com,insufficient_data,1.0,3,2,2,0.132934
brbymary.com,insufficient_data,1.0,11,1,1,0.082605
brepea.com,insufficient_data,1.0,5,0,0,0.068195
breadbyelise.com,insufficient_data,1.0,2,0,0,0.074588
breakfastwithnick.com,insufficient_data,1.0,15,0,0,0.053041
breakingac.com,insufficient_data,1.0,23,1,1,0.063902
breakingmuscle.com,insufficient_data,1.0,1,0,0,0.076994
breakthecycle.org,insufficient_data,1.0,13,3,3,0.125275
breakthrukitchen.com,insufficient_data,1.0,1,0,0,0.076994
breathetoinspire.com,insufficient_data,1.0,10,4,4,0.159671
breedadvisor.com,insufficient_data,1.0,2,1,1,0.105838
brepurposed.com,insufficient_data,1.0,7,0,0,0.064509
brightdrops.com,insufficient_data,1.0,3,0,0,0.072328
brewbuch.com,insufficient_data,1.0,14,0,0,0.054246
brewcoffeehome.com,insufficient_data,1.0,6,0,0,0.066301
brewedleaflove.com,insufficient_data,1.0,18,4,4,0.133059
brickfact.com,insufficient_data,1.0,8,0,0,0.062811
brickseek.com,insufficient_data,1.0,9,1,1,0.086842
bridalmusings.com,insufficient_data,1.0,3,0,0,0.072328
bridalshower101.com,insufficient_data,1.0,27,0,0,0.041874
brightcolormom.com,insufficient_data,1.0,24,0,0,0.0442
boboandchichi.com,insufficient_data,1.0,2,0,0,0.074588
bobbyhadz.com,insufficient_data,1.0,1,0,0,0.076994
boardwalkskater.com,insufficient_data,1.0,2,0,0,0.074588
birtheatlove.com,insufficient_data,1.0,28,1,1,0.058394
birdsandwild.com,insufficient_data,1.0,1,1,1,0.109252
birdseyemeeple.com,insufficient_data,1.0,7,1,1,0.091536
birdsparty.com,insufficient_data,1.0,5,0,0,0.068195
birdswatcher.com,insufficient_data,1.0,10,0,0,0.059671
birdwatching-bliss.com,insufficient_data,1.0,2,1,1,0.105838
birdwatchingbuzz.com,insufficient_data,1.0,1,0,0,0.076994
birkleylaneinteriors.com,insufficient_data,1.0,2,0,0,0.074588
birminghammail.co.uk,insufficient_data,1.0,5,1,1,0.096766
biteontheside.com,insufficient_data,1.0,4,1,1,0.099612
birdfact.com,insufficient_data,1.0,22,0,0,0.0459
bitesinthewild.com,insufficient_data,1.0,3,0,0,0.072328
bitesizedbiggie.com,insufficient_data,1.0,14,0,0,0.054246
bitezly.com,insufficient_data,1.0,2,0,0,0.074588
bitinfocharts.com,insufficient_data,1.0,11,0,0,0.058215
bitsandbitesblog.com,insufficient_data,1.0,7,0,0,0.064509
bitsofpositivity.com,insufficient_data,1.0,22,1,1,0.065131
bizapedia.com,insufficient_data,1.0,1,1,1,0.109252
blackandteal.com,insufficient_data,1.0,3,0,0,0.072328
birdfeederhub.com,insufficient_data,1.0,11,0,0,0.058215
birdchronicle.com,insufficient_data,1.0,5,0,0,0.068195
boardingschoolreview.com,insufficient_data,1.0,24,0,0,0.0442
bigworldsmallpockets.com,insufficient_data,1.0,9,0,0,0.061201
bigfamilyblessings.com,insufficient_data,1.0,4,1,1,0.099612
bigflavorstinykitchen.com,insufficient_data,1.0,15,0,0,0.053041
biggeekdad.com,insufficient_data,1.0,3,0,0,0.072328
biggerthanthethreeofus.com,insufficient_data,1.0,7,0,0,0.064509
bigincomeparadise.com,insufficient_data,1.0,3,0,0,0.072328
bigrecipe.com,insufficient_data,1.0,1,1,1,0.109252
bigredlouie.com,insufficient_data,1.0,7,0,0,0.064509
bigtimekitchen.com,insufficient_data,1.0,1,0,0,0.076994
bijouxandbits.com,insufficient_data,1.0,1,0,0,0.076994
birbalnews.com,insufficient_data,1.0,3,0,0,0.072328
bikegrade.com,insufficient_data,1.0,9,2,2,0.112483
bikegremlin.com,insufficient_data,1.0,5,0,0,0.068195
biketips.com,insufficient_data,1.0,1,0,0,0.076994
bilinguistics.com,insufficient_data,1.0,13,0,0,0.055508
bimmerfest.com,insufficient_data,1.0,19,0,0,0.048711
bimmerforums.co.uk,insufficient_data,1.0,1,0,0,0.076994
bingeworthybites.com,insufficient_data,1.0,2,0,0,0.074588
bioexplorer.net,insufficient_data,1.0,11,0,0,0.058215
blackbeautybombshells.com,insufficient_data,1.0,16,0,0,0.051887
blackgirllostkeys.com,insufficient_data,1.0,19,4,4,0.130343
blackoutdallas.com,insufficient_data,1.0,2,0,0,0.074588
bloxtsar.com,insufficient_data,1.0,2,0,0,0.074588
bloggingguide.com,insufficient_data,1.0,3,0,0,0.072328
blogoftom.com,insufficient_data,1.0,3,0,0,0.072328
blogredmachine.com,insufficient_data,1.0,14,0,0,0.054246
bloodpressureexplained.com,insufficient_data,1.0,1,0,0,0.076994
bloomingbackyard.com,insufficient_data,1.0,7,0,0,0.064509
bloomingnolwenn.com,insufficient_data,1.0,6,0,0,0.066301
blossomtostem.net,insufficient_data,1.0,5,0,0,0.068195
blowgunforum.com,insufficient_data,1.0,1,0,0,0.076994
blue-kitchen.com,insufficient_data,1.0,1,0,0,0.076994
blacksburgbelle.com,insufficient_data,1.0,25,3,3,0.097942
blueandhazel.com,insufficient_data,1.0,11,0,0,0.058215
bluefoxfarm.com,insufficient_data,1.0,8,0,0,0.062811
bluemanhoop.com,insufficient_data,1.0,20,0,0,0.047736
blueridgemountainstravelguide.com,insufficient_data,1.0,1,0,0,0.076994
blushandpearls.com,insufficient_data,1.0,13,2,2,0.102019
cookingwithelo.com,insufficient_data,1.0,2,0,0,0.074588
bmwlt.com,insufficient_data,1.0,2,0,0,0.074588
bnd.com,insufficient_data,1.0,26,2,2,0.078336
bloggersforthekingdom.com,insufficient_data,1.0,19,0,0,0.048711
bloggeratlarge.com,insufficient_data,1.0,1,0,0,0.076994
blogchef.net,insufficient_data,1.0,7,1,1,0.091536
blog-rct.com,insufficient_data,1.0,2,0,0,0.074588
blackstone-designs.com,insufficient_data,1.0,17,1,1,0.07206
blanksheetmusic.net,insufficient_data,1.0,1,0,0,0.076994
blazerevforum.com,insufficient_data,1.0,5,0,0,0.068195
bleedinblue.com,insufficient_data,1.0,5,0,0,0.068195
blenderhappy.com,insufficient_data,1.0,2,0,0,0.074588
blendofbites.com,insufficient_data,1.0,27,0,0,0.041874
blendwithspices.com,insufficient_data,1.0,5,0,0,0.068195
blesseddish.com,insufficient_data,1.0,9,0,0,0.061201
blessmyfoodbypayal.com,insufficient_data,1.0,5,0,0,0.068195
blessourlittles.com,insufficient_data,1.0,6,0,0,0.066301
blessthismeal.com,insufficient_data,1.0,23,1,1,0.063902
blessthisnestblog.com,insufficient_data,1.0,3,0,0,0.072328
blindgossip.com,insufficient_data,1.0,1,0,0,0.076994
blinksandbuttons.net,insufficient_data,1.0,17,1,1,0.07206
blinqblinq.com,insufficient_data,1.0,7,0,0,0.064509
blitz.gg,insufficient_data,1.0,22,1,1,0.065131
blockblast.game,insufficient_data,1.0,11,0,0,0.058215
axleaddict.com,insufficient_data,1.0,3,0,0,0.072328
axenthost.com,insufficient_data,1.0,1,0,0,0.076994
awonderfulthought.com,insufficient_data,1.0,8,0,0,0.062811
alwaystheholidays.com,insufficient_data,1.0,9,0,0,0.061201
alphawmn.com,insufficient_data,1.0,18,2,2,0.091392
alternativenation.net,insufficient_data,1.0,19,0,0,0.048711
alternet.org,insufficient_data,1.0,3,2,2,0.132934
altitudeyes.com,insufficient_data,1.0,6,1,1,0.094078
alwayshaveatripplanned.com,insufficient_data,1.0,1,0,0,0.076994
alwaysjudgeabookbyitscover.com,insufficient_data,1.0,14,1,1,0.076973
alwaysmoodyblogs.com,insufficient_data,1.0,5,0,0,0.068195
alwaysonliberty.com,insufficient_data,1.0,2,1,1,0.105838
alyssajhoward.com,insufficient_data,1.0,1,0,0,0.076994
alovelyplanet.com,insufficient_data,1.0,2,0,0,0.074588
amagicalmess.com,insufficient_data,1.0,3,0,0,0.072328
amamablessed.com,insufficient_data,1.0,10,0,0,0.059671
amandakatherine.com,insufficient_data,1.0,14,0,0,0.054246
amandaoutside.com,insufficient_data,1.0,11,0,0,0.058215
amandaseasyrecipes.com,insufficient_data,1.0,5,0,0,0.068195
amateurtraveler.com,insufficient_data,1.0,19,0,0,0.048711
amazingribs.com,insufficient_data,1.0,1,0,0,0.076994
ambassadorcrochet.com,insufficient_data,1.0,27,0,0,0.041874
alovesotrue.com,insufficient_data,1.0,1,0,0,0.076994
alongdustyroads.com,insufficient_data,1.0,22,1,1,0.065131
ambitiouslyalexa.com,insufficient_data,1.0,28,6,6,0.1446
allthingscarnivore.com,insufficient_data,1.0,1,0,0,0.076994
allquotes.blog,insufficient_data,1.0,1,0,0,0.076994
allrecipesecret.com,insufficient_data,1.0,21,2,2,0.086016
allrecipesmade.com,insufficient_data,1.0,1,0,0,0.076994
allroadsleadtothe.kitchen,insufficient_data,1.0,12,0,0,0.056829
alltastesgerman.com,insufficient_data,1.0,9,0,0,0.061201
allteamnames.com,insufficient_data,1.0,27,0,0,0.041874
alltech.how,insufficient_data,1.0,2,0,0,0.074588
allthatsinteresting.com,insufficient_data,1.0,10,3,3,0.134671
allthingsfoxes.com,insufficient_data,1.0,1,0,0,0.076994
almostpractical.com,insufficient_data,1.0,10,1,1,0.084671
allthingsmadison.com,insufficient_data,1.0,6,4,4,0.177412
allthingspaper.net,insufficient_data,1.0,10,0,0,0.059671
allucanheat.com,insufficient_data,1.0,12,0,0,0.056829
allvintagecards.com,insufficient_data,1.0,5,0,0,0.068195
allworktravel.com,insufficient_data,1.0,2,0,0,0.074588
allyumcooks.com,insufficient_data,1.0,2,0,0,0.074588
almostginger.com,insufficient_data,1.0,21,3,3,0.105624
almostmakesperfect.com,insufficient_data,1.0,21,0,0,0.0468
amber-oliver.com,insufficient_data,1.0,22,0,0,0.0459
ambslovesfood.com,insufficient_data,1.0,1,0,0,0.076994
awesomestuff365.com,insufficient_data,1.0,11,1,1,0.082605
androidauthority.com,insufficient_data,1.0,12,0,0,0.056829
anadventurousworld.com,insufficient_data,1.0,2,0,0,0.074588
anagram-solver.io,insufficient_data,1.0,7,0,0,0.064509
anallievent.com,insufficient_data,1.0,7,0,0,0.064509
anamericaninrome.com,insufficient_data,1.0,8,0,0,0.062811
anartistworld.com,insufficient_data,1.0,1,0,0,0.076994
anasbakingchronicles.com,insufficient_data,1.0,3,0,0,0.072328
andnextcomesl.com,insufficient_data,1.0,1,0,0,0.076994
andreaference.com,insufficient_data,1.0,1,0,0,0.076994
andtheycookedhappilyeverafter.com,insufficient_data,1.0,1,0,0,0.076994
amylemons.com,insufficient_data,1.0,1,0,0,0.076994
andystravelblog.com,insufficient_data,1.0,3,0,0,0.072328
anewdawnn.com,insufficient_data,1.0,3,0,0,0.072328
angelagiles.com,insufficient_data,1.0,3,0,0,0.072328
angelalanter.com,insufficient_data,1.0,24,0,0,0.0442
angelamariemade.com,insufficient_data,1.0,2,0,0,0.074588
angelarosehome.com,insufficient_data,1.0,6,0,0,0.066301
angelgrotto.com,insufficient_data,1.0,1,0,0,0.076994
angelynum.com,insufficient_data,1.0,3,0,0,0.072328
amytasty.com,insufficient_data,1.0,5,0,0,0.068195
amyfillinger.com,insufficient_data,1.0,5,0,0,0.068195
amelialawrencestyle.com,insufficient_data,1.0,6,0,0,0.066301
aminabakes.com,insufficient_data,1.0,3,0,0,0.072328
ameliarecipes.com,insufficient_data,1.0,2,1,1,0.105838
americanheartlandonline.com,insufficient_data,1.0,1,0,0,0.076994
americanhistorycentral.com,insufficient_data,1.0,13,1,1,0.078763
americanswobsessed.com,insufficient_data,1.0,5,1,1,0.096766
americatv.com.pe,insufficient_data,1.0,1,0,0,0.076994
